m_X_GeV,tau_X_sec,Br_dark,Y_X,Delta_Neff,BBN_OK,CMB_OK,Target,Allowed
2.656088e+02,1.739828e+05,1.000000e+00,1.000000e-08,1.505570e+01,False,False,False,False
2.656088e+02,2.468340e+05,1.000000e+00,1.000000e-08,1.793289e+01,False,False,False,False
2.656088e+02,3.501900e+05,1.000000e+00,1.000000e-08,2.135992e+01,False,False,False,False
2.656088e+02,4.968240e+05,1.000000e+00,1.000000e-08,2.544187e+01,False,False,False,False
2.656088e+02,7.048574e+05,1.000000e+00,1.000000e-08,3.030389e+01,False,False,False,False
2.656088e+02,1.000000e+06,1.000000e+00,1.000000e-08,3.609506e+01,False,False,False,False
3.511192e+02,1.000000e-06,1.000000e+00,1.000000e-08,1.764930e-04,True,True,False,False
3.511192e+02,1.418727e-06,1.000000e+00,1.000000e-08,2.102213e-04,True,True,False,False
3.511192e+02,2.012785e-06,1.000000e+00,1.000000e-08,2.503953e-04,True,True,False,False
3.511192e+02,2.855592e-06,1.000000e+00,1.000000e-08,2.982466e-04,True,True,False,False
3.511192e+02,4.051305e-06,1.000000e+00,1.000000e-08,3.552424e-04,True,True,False,False
3.511192e+02,5.747694e-06,1.000000e+00,1.000000e-08,4.231304e-04,True,True,False,False
3.511192e+02,8.154407e-06,1.000000e+00,1.000000e-08,5.039919e-04,True,True,False,False
3.511192e+02,1.156888e-05,1.000000e+00,1.000000e-08,6.003064e-04,True,True,False,False
3.511192e+02,1.641307e-05,1.000000e+00,1.000000e-08,1.280556e-03,True,True,False,False
3.511192e+02,2.328566e-05,1.000000e+00,1.000000e-08,1.525274e-03,True,True,False,False
3.511192e+02,3.303599e-05,1.000000e+00,1.000000e-08,1.173519e-03,True,True,False,False
3.511192e+02,4.686904e-05,1.000000e+00,1.000000e-08,1.397782e-03,True,True,False,False
3.511192e+02,6.649436e-05,1.000000e+00,1.000000e-08,1.664903e-03,True,True,False,False
3.511192e+02,9.433732e-05,1.000000e+00,1.000000e-08,1.983071e-03,True,True,False,False
3.511192e+02,1.338389e-04,1.000000e+00,1.000000e-08,2.362042e-03,True,True,False,False
3.511192e+02,1.898808e-04,1.000000e+00,1.000000e-08,2.813435e-03,True,True,False,False
3.511192e+02,2.693889e-04,1.000000e+00,1.000000e-08,3.351092e-03,True,True,False,False
3.511192e+02,3.821893e-04,1.000000e+00,1.000000e-08,3.991496e-03,True,True,False,False
3.511192e+02,5.422221e-04,1.000000e+00,1.000000e-08,4.754283e-03,True,True,False,False
3.511192e+02,7.692650e-04,1.000000e+00,1.000000e-08,5.662841e-03,True,True,False,False
3.511192e+02,1.091377e-03,1.000000e+00,1.000000e-08,6.745028e-03,True,True,False,False
3.511192e+02,1.548365e-03,1.000000e+00,1.000000e-08,8.034024e-03,True,True,False,False
3.511192e+02,2.196707e-03,1.000000e+00,1.000000e-08,9.569351e-03,True,True,False,False
3.511192e+02,3.116527e-03,1.000000e+00,1.000000e-08,1.139808e-02,True,True,False,False
3.511192e+02,4.421500e-03,1.000000e+00,1.000000e-08,1.357629e-02,True,True,False,False
3.511192e+02,6.272900e-03,1.000000e+00,1.000000e-08,1.617077e-02,True,True,False,False
3.511192e+02,8.899530e-03,1.000000e+00,1.000000e-08,1.926105e-02,True,True,False,False
3.511192e+02,1.262600e-02,1.000000e+00,1.000000e-08,2.294190e-02,True,True,False,False
3.511192e+02,1.791284e-02,1.000000e+00,1.000000e-08,2.732617e-02,True,True,False,False
3.511192e+02,2.541343e-02,1.000000e+00,1.000000e-08,3.254828e-02,True,True,False,False
3.511192e+02,3.605471e-02,1.000000e+00,1.000000e-08,3.876836e-02,True,True,False,False
3.511192e+02,5.115178e-02,1.000000e+00,1.000000e-08,4.617712e-02,True,True,False,False
3.511192e+02,7.257040e-02,1.000000e+00,1.000000e-08,5.500171e-02,True,True,False,False
3.511192e+02,1.029576e-01,1.000000e+00,1.000000e-08,6.551270e-02,True,True,False,False
3.511192e+02,1.460686e-01,1.000000e+00,1.000000e-08,7.803239e-02,True,True,False,False
3.511192e+02,2.072315e-01,1.000000e+00,1.000000e-08,9.294462e-02,True,True,False,False
3.511192e+02,2.940048e-01,1.000000e+00,1.000000e-08,1.107066e-01,True,True,True,True
3.511192e+02,4.171125e-01,1.000000e+00,1.000000e-08,9.859518e-02,True,True,False,False
3.511192e+02,5.917686e-01,1.000000e+00,1.000000e-08,3.670590e-02,True,True,False,False
3.511192e+02,8.395579e-01,1.000000e+00,1.000000e-08,4.372051e-02,True,True,False,False
3.511192e+02,1.191103e+00,1.000000e+00,1.000000e-08,5.207564e-02,True,True,False,False
3.511192e+02,1.689850e+00,1.000000e+00,1.000000e-08,6.202746e-02,True,True,False,False
3.511192e+02,2.397435e+00,1.000000e+00,1.000000e-08,7.388110e-02,True,True,False,False
3.511192e+02,3.401305e+00,1.000000e+00,1.000000e-08,8.800001e-02,True,True,False,False
3.511192e+02,4.825522e+00,1.000000e+00,1.000000e-08,1.048171e-01,True,True,True,True
3.511192e+02,6.846097e+00,1.000000e+00,1.000000e-08,1.248480e-01,True,True,True,True
3.511192e+02,9.712740e+00,1.000000e+00,1.000000e-08,1.487068e-01,True,True,True,True
3.511192e+02,1.377972e+01,1.000000e+00,1.000000e-08,1.771251e-01,True,True,True,True
3.511192e+02,1.954966e+01,1.000000e+00,1.000000e-08,2.109743e-01,True,True,False,False
3.511192e+02,2.773563e+01,1.000000e+00,1.000000e-08,2.512921e-01,True,True,False,False
3.511192e+02,3.934927e+01,1.000000e+00,1.000000e-08,2.993149e-01,True,True,False,False
3.511192e+02,5.582586e+01,1.000000e+00,1.000000e-08,3.565149e-01,True,False,False,False
3.511192e+02,7.920164e+01,1.000000e+00,1.000000e-08,4.246460e-01,True,False,False,False
3.511192e+02,1.123655e+02,1.000000e+00,1.000000e-08,5.057972e-01,False,False,False,False
3.511192e+02,1.594159e+02,1.000000e+00,1.000000e-08,6.024566e-01,False,False,False,False
3.511192e+02,2.261676e+02,1.000000e+00,1.000000e-08,7.175879e-01,False,False,False,False
3.511192e+02,3.208700e+02,1.000000e+00,1.000000e-08,8.547212e-01,False,False,False,False
3.511192e+02,4.552268e+02,1.000000e+00,1.000000e-08,1.018061e+00,False,False,False,False
3.511192e+02,6.458424e+02,1.000000e+00,1.000000e-08,1.212616e+00,False,False,False,False
3.511192e+02,9.162739e+02,1.000000e+00,1.000000e-08,1.444350e+00,False,False,False,False
3.511192e+02,1.299942e+03,1.000000e+00,1.000000e-08,1.720370e+00,False,False,False,False
3.511192e+02,1.844263e+03,1.000000e+00,1.000000e-08,2.049139e+00,False,False,False,False
3.511192e+02,2.616505e+03,1.000000e+00,1.000000e-08,2.440735e+00,False,False,False,False
3.511192e+02,3.712105e+03,1.000000e+00,1.000000e-08,2.907168e+00,False,False,False,False
3.511192e+02,5.266462e+03,1.000000e+00,1.000000e-08,3.462736e+00,False,False,False,False
3.511192e+02,7.471671e+03,1.000000e+00,1.000000e-08,4.124476e+00,False,False,False,False
3.511192e+02,1.060026e+04,1.000000e+00,1.000000e-08,4.912676e+00,False,False,False,False
3.511192e+02,1.503887e+04,1.000000e+00,1.000000e-08,5.851504e+00,False,False,False,False
3.511192e+02,2.133605e+04,1.000000e+00,1.000000e-08,6.969745e+00,False,False,False,False
3.511192e+02,3.027002e+04,1.000000e+00,1.000000e-08,8.301685e+00,False,False,False,False
3.511192e+02,4.294488e+04,1.000000e+00,1.000000e-08,9.888163e+00,False,False,False,False
3.511192e+02,6.092705e+04,1.000000e+00,1.000000e-08,1.177782e+01,False,False,False,False
3.511192e+02,8.643883e+04,1.000000e+00,1.000000e-08,1.402860e+01,False,False,False,False
3.511192e+02,1.226331e+05,1.000000e+00,1.000000e-08,1.670951e+01,False,False,False,False
3.511192e+02,1.739828e+05,1.000000e+00,1.000000e-08,1.990275e+01,False,False,False,False
3.511192e+02,2.468340e+05,1.000000e+00,1.000000e-08,2.370623e+01,False,False,False,False
3.511192e+02,3.501900e+05,1.000000e+00,1.000000e-08,2.823656e+01,False,False,False,False
3.511192e+02,4.968240e+05,1.000000e+00,1.000000e-08,3.363266e+01,False,False,False,False
3.511192e+02,7.048574e+05,1.000000e+00,1.000000e-08,4.005997e+01,False,False,False,False
3.511192e+02,1.000000e+06,1.000000e+00,1.000000e-08,4.771555e+01,False,False,False,False
4.641589e+02,1.000000e-06,1.000000e+00,1.000000e-08,2.333133e-04,True,True,False,False
4.641589e+02,1.418727e-06,1.000000e+00,1.000000e-08,2.779002e-04,True,True,False,False
4.641589e+02,2.012785e-06,1.000000e+00,1.000000e-08,3.310078e-04,True,True,False,False
4.641589e+02,2.855592e-06,1.000000e+00,1.000000e-08,3.942644e-04,True,True,False,False
4.641589e+02,4.051305e-06,1.000000e+00,1.000000e-08,4.696096e-04,True,True,False,False
4.641589e+02,5.747694e-06,1.000000e+00,1.000000e-08,5.593535e-04,True,True,False,False
4.641589e+02,8.154407e-06,1.000000e+00,1.000000e-08,6.662477e-04,True,True,False,False
4.641589e+02,1.156888e-05,1.000000e+00,1.000000e-08,7.935697e-04,True,True,False,False
4.641589e+02,1.641307e-05,1.000000e+00,1.000000e-08,1.692819e-03,True,True,False,False
4.641589e+02,2.328566e-05,1.000000e+00,1.000000e-08,2.016322e-03,True,True,False,False
4.641589e+02,3.303599e-05,1.000000e+00,1.000000e-08,1.551323e-03,True,True,False,False
4.641589e+02,4.686904e-05,1.000000e+00,1.000000e-08,1.847786e-03,True,True,False,False
4.641589e+02,6.649436e-05,1.000000e+00,1.000000e-08,2.200903e-03,True,True,False,False
4.641589e+02,9.433732e-05,1.000000e+00,1.000000e-08,2.621503e-03,True,True,False,False
4.641589e+02,1.338389e-04,1.000000e+00,1.000000e-08,3.122480e-03,True,True,False,False
4.641589e+02,1.898808e-04,1.000000e+00,1.000000e-08,3.719196e-03,True,True,False,False
4.641589e+02,2.693889e-04,1.000000e+00,1.000000e-08,4.429946e-03,True,True,False,False
4.641589e+02,3.821893e-04,1.000000e+00,1.000000e-08,5.276522e-03,True,True,False,False
4.641589e+02,5.422221e-04,1.000000e+00,1.000000e-08,6.284882e-03,True,True,False,False
4.641589e+02,7.692650e-04,1.000000e+00,1.000000e-08,7.485943e-03,True,True,False,False
4.641589e+02,1.091377e-03,1.000000e+00,1.000000e-08,8.916530e-03,True,True,False,False
4.641589e+02,1.548365e-03,1.000000e+00,1.000000e-08,1.062051e-02,True,True,False,False
4.641589e+02,2.196707e-03,1.000000e+00,1.000000e-08,1.265012e-02,True,True,False,False
4.641589e+02,3.116527e-03,1.000000e+00,1.000000e-08,1.506760e-02,True,True,False,False
4.641589e+02,4.421500e-03,1.000000e+00,1.000000e-08,1.794706e-02,True,True,False,False
4.641589e+02,6.272900e-03,1.000000e+00,1.000000e-08,2.137680e-02,True,True,False,False
4.641589e+02,8.899530e-03,1.000000e+00,1.000000e-08,2.546197e-02,True,True,False,False
4.641589e+02,1.262600e-02,1.000000e+00,1.000000e-08,3.032784e-02,True,True,False,False
4.641589e+02,1.791284e-02,1.000000e+00,1.000000e-08,3.612358e-02,True,True,False,False
4.641589e+02,2.541343e-02,1.000000e+00,1.000000e-08,4.302691e-02,True,True,False,False
4.641589e+02,3.605471e-02,1.000000e+00,1.000000e-08,5.124949e-02,True,True,False,False
4.641589e+02,5.115178e-02,1.000000e+00,1.000000e-08,6.104343e-02,True,True,False,False
4.641589e+02,7.257040e-02,1.000000e+00,1.000000e-08,7.270902e-02,True,True,False,False
4.641589e+02,1.029576e-01,1.000000e+00,1.000000e-08,8.660394e-02,True,True,False,False
4.641589e+02,1.460686e-01,1.000000e+00,1.000000e-08,1.031542e-01,True,True,True,True
4.641589e+02,2.072315e-01,1.000000e+00,1.000000e-08,1.228673e-01,True,True,True,True
4.641589e+02,2.940048e-01,1.000000e+00,1.000000e-08,1.463477e-01,True,True,True,True
4.641589e+02,4.171125e-01,1.000000e+00,1.000000e-08,1.303370e-01,True,True,True,True
4.641589e+02,5.917686e-01,1.000000e+00,1.000000e-08,4.852304e-02,True,True,False,False
4.641589e+02,8.395579e-01,1.000000e+00,1.000000e-08,5.779595e-02,True,True,False,False
4.641589e+02,1.191103e+00,1.000000e+00,1.000000e-08,6.884093e-02,True,True,False,False
4.641589e+02,1.689850e+00,1.000000e+00,1.000000e-08,8.199665e-02,True,True,False,False
4.641589e+02,2.397435e+00,1.000000e+00,1.000000e-08,9.766647e-02,True,True,False,False
4.641589e+02,3.401305e+00,1.000000e+00,1.000000e-08,1.163308e-01,True,True,True,True
4.641589e+02,4.825522e+00,1.000000e+00,1.000000e-08,1.385620e-01,True,True,True,True
4.641589e+02,6.846097e+00,1.000000e+00,1.000000e-08,1.650417e-01,True,True,True,True
4.641589e+02,9.712740e+00,1.000000e+00,1.000000e-08,1.965816e-01,True,True,True,True
4.641589e+02,1.377972e+01,1.000000e+00,1.000000e-08,2.341490e-01,True,True,False,False
4.641589e+02,1.954966e+01,1.000000e+00,1.000000e-08,2.788956e-01,True,True,False,False
4.641589e+02,2.773563e+01,1.000000e+00,1.000000e-08,3.321934e-01,True,True,False,False
4.641589e+02,3.934927e+01,1.000000e+00,1.000000e-08,3.956766e-01,True,False,False,False
4.641589e+02,5.582586e+01,1.000000e+00,1.000000e-08,4.712917e-01,True,False,False,False
4.641589e+02,7.920164e+01,1.000000e+00,1.000000e-08,5.613570e-01,False,False,False,False
4.641589e+02,1.123655e+02,1.000000e+00,1.000000e-08,6.686341e-01,False,False,False,False
4.641589e+02,1.594159e+02,1.000000e+00,1.000000e-08,7.964122e-01,False,False,False,False
4.641589e+02,2.261676e+02,1.000000e+00,1.000000e-08,9.486090e-01,False,False,False,False
4.641589e+02,3.208700e+02,1.000000e+00,1.000000e-08,1.129891e+00,False,False,False,False
4.641589e+02,4.552268e+02,1.000000e+00,1.000000e-08,1.345817e+00,False,False,False,False
4.641589e+02,6.458424e+02,1.000000e+00,1.000000e-08,1.603007e+00,False,False,False,False
4.641589e+02,9.162739e+02,1.000000e+00,1.000000e-08,1.909346e+00,False,False,False,False
4.641589e+02,1.299942e+03,1.000000e+00,1.000000e-08,2.274228e+00,False,False,False,False
4.641589e+02,1.844263e+03,1.000000e+00,1.000000e-08,2.708841e+00,False,False,False,False
4.641589e+02,2.616505e+03,1.000000e+00,1.000000e-08,3.226509e+00,False,False,False,False
4.641589e+02,3.712105e+03,1.000000e+00,1.000000e-08,3.843104e+00,False,False,False,False
4.641589e+02,5.266462e+03,1.000000e+00,1.000000e-08,4.577534e+00,False,False,False,False
4.641589e+02,7.471671e+03,1.000000e+00,1.000000e-08,5.452315e+00,False,False,False,False
4.641589e+02,1.060026e+04,1.000000e+00,1.000000e-08,6.494269e+00,False,False,False,False
4.641589e+02,1.503887e+04,1.000000e+00,1.000000e-08,7.735344e+00,False,False,False,False
4.641589e+02,2.133605e+04,1.000000e+00,1.000000e-08,9.213593e+00,False,False,False,False
4.641589e+02,3.027002e+04,1.000000e+00,1.000000e-08,1.097434e+01,False,False,False,False
4.641589e+02,4.294488e+04,1.000000e+00,1.000000e-08,1.307157e+01,False,False,False,False
4.641589e+02,6.092705e+04,1.000000e+00,1.000000e-08,1.556959e+01,False,False,False,False
4.641589e+02,8.643883e+04,1.000000e+00,1.000000e-08,1.854498e+01,False,False,False,False
4.641589e+02,1.226331e+05,1.000000e+00,1.000000e-08,2.208899e+01,False,False,False,False
4.641589e+02,1.739828e+05,1.000000e+00,1.000000e-08,2.631026e+01,False,False,False,False
4.641589e+02,2.468340e+05,1.000000e+00,1.000000e-08,3.133824e+01,False,False,False,False
4.641589e+02,3.501900e+05,1.000000e+00,1.000000e-08,3.732707e+01,False,False,False,False
4.641589e+02,4.968240e+05,1.000000e+00,1.000000e-08,4.446040e+01,False,False,False,False
4.641589e+02,7.048574e+05,1.000000e+00,1.000000e-08,5.295692e+01,False,False,False,False
4.641589e+02,1.000000e+06,1.000000e+00,1.000000e-08,6.307715e+01,False,False,False,False
6.135907e+02,1.000000e-06,1.000000e+00,1.000000e-08,3.084265e-04,True,True,False,False
6.135907e+02,1.418727e-06,1.000000e+00,1.000000e-08,3.673677e-04,True,True,False,False
6.135907e+02,2.012785e-06,1.000000e+00,1.000000e-08,4.375728e-04,True,True,False,False
6.135907e+02,2.855592e-06,1.000000e+00,1.000000e-08,5.211944e-04,True,True,False,False
6.135907e+02,4.051305e-06,1.000000e+00,1.000000e-08,6.207963e-04,True,True,False,False
6.135907e+02,5.747694e-06,1.000000e+00,1.000000e-08,7.394324e-04,True,True,False,False
6.135907e+02,8.154407e-06,1.000000e+00,1.000000e-08,8.807402e-04,True,True,False,False
6.135907e+02,1.156888e-05,1.000000e+00,1.000000e-08,1.049052e-03,True,True,False,False
6.135907e+02,1.641307e-05,1.000000e+00,1.000000e-08,2.237807e-03,True,True,False,False
6.135907e+02,2.328566e-05,1.000000e+00,1.000000e-08,2.665459e-03,True,True,False,False
6.135907e+02,3.303599e-05,1.000000e+00,1.000000e-08,2.050758e-03,True,True,False,False
6.135907e+02,4.686904e-05,1.000000e+00,1.000000e-08,2.442664e-03,True,True,False,False
6.135907e+02,6.649436e-05,1.000000e+00,1.000000e-08,2.909465e-03,True,True,False,False
6.135907e+02,9.433732e-05,1.000000e+00,1.000000e-08,3.465472e-03,True,True,False,False
6.135907e+02,1.338389e-04,1.000000e+00,1.000000e-08,4.127735e-03,True,True,False,False
6.135907e+02,1.898808e-04,1.000000e+00,1.000000e-08,4.916558e-03,True,True,False,False
6.135907e+02,2.693889e-04,1.000000e+00,1.000000e-08,5.856128e-03,True,True,False,False
6.135907e+02,3.821893e-04,1.000000e+00,1.000000e-08,6.975252e-03,True,True,False,False
6.135907e+02,5.422221e-04,1.000000e+00,1.000000e-08,8.308244e-03,True,True,False,False
6.135907e+02,7.692650e-04,1.000000e+00,1.000000e-08,9.895976e-03,True,True,False,False
6.135907e+02,1.091377e-03,1.000000e+00,1.000000e-08,1.178713e-02,True,True,False,False
6.135907e+02,1.548365e-03,1.000000e+00,1.000000e-08,1.403969e-02,True,True,False,False
6.135907e+02,2.196707e-03,1.000000e+00,1.000000e-08,1.672271e-02,True,True,False,False
6.135907e+02,3.116527e-03,1.000000e+00,1.000000e-08,1.991848e-02,True,True,False,False
6.135907e+02,4.421500e-03,1.000000e+00,1.000000e-08,2.372496e-02,True,True,False,False
6.135907e+02,6.272900e-03,1.000000e+00,1.000000e-08,2.825887e-02,True,True,False,False
6.135907e+02,8.899530e-03,1.000000e+00,1.000000e-08,3.365923e-02,True,True,False,False
6.135907e+02,1.262600e-02,1.000000e+00,1.000000e-08,4.009162e-02,True,True,False,False
6.135907e+02,1.791284e-02,1.000000e+00,1.000000e-08,4.775325e-02,True,True,False,False
6.135907e+02,2.541343e-02,1.000000e+00,1.000000e-08,5.687905e-02,True,True,False,False
6.135907e+02,3.605471e-02,1.000000e+00,1.000000e-08,6.774881e-02,True,True,False,False
6.135907e+02,5.115178e-02,1.000000e+00,1.000000e-08,8.069582e-02,True,True,False,False
6.135907e+02,7.257040e-02,1.000000e+00,1.000000e-08,9.611704e-02,True,True,False,False
6.135907e+02,1.029576e-01,1.000000e+00,1.000000e-08,1.144853e-01,True,True,True,True
6.135907e+02,1.460686e-01,1.000000e+00,1.000000e-08,1.363638e-01,True,True,True,True
6.135907e+02,2.072315e-01,1.000000e+00,1.000000e-08,1.624234e-01,True,True,True,True
6.135907e+02,2.940048e-01,1.000000e+00,1.000000e-08,1.934630e-01,True,True,True,True
6.135907e+02,4.171125e-01,1.000000e+00,1.000000e-08,1.722979e-01,True,True,True,True
6.135907e+02,5.917686e-01,1.000000e+00,1.000000e-08,6.414460e-02,True,True,False,False
6.135907e+02,8.395579e-01,1.000000e+00,1.000000e-08,7.640284e-02,True,True,False,False
6.135907e+02,1.191103e+00,1.000000e+00,1.000000e-08,9.100366e-02,True,True,False,False
6.135907e+02,1.689850e+00,1.000000e+00,1.000000e-08,1.083947e-01,True,True,True,True
6.135907e+02,2.397435e+00,1.000000e+00,1.000000e-08,1.291093e-01,True,True,True,True
6.135907e+02,3.401305e+00,1.000000e+00,1.000000e-08,1.537825e-01,True,True,True,True
6.135907e+02,4.825522e+00,1.000000e+00,1.000000e-08,1.831708e-01,True,True,True,True
6.135907e+02,6.846097e+00,1.000000e+00,1.000000e-08,2.181754e-01,True,True,False,False
6.135907e+02,9.712740e+00,1.000000e+00,1.000000e-08,2.598694e-01,True,True,False,False
6.135907e+02,1.377972e+01,1.000000e+00,1.000000e-08,3.095312e-01,True,True,False,False
6.135907e+02,1.954966e+01,1.000000e+00,1.000000e-08,3.686836e-01,True,False,False,False
6.135907e+02,2.773563e+01,1.000000e+00,1.000000e-08,4.391402e-01,True,False,False,False
6.135907e+02,3.934927e+01,1.000000e+00,1.000000e-08,5.230612e-01,False,False,False,False
6.135907e+02,5.582586e+01,1.000000e+00,1.000000e-08,6.230199e-01,False,False,False,False
6.135907e+02,7.920164e+01,1.000000e+00,1.000000e-08,7.420809e-01,False,False,False,False
6.135907e+02,1.123655e+02,1.000000e+00,1.000000e-08,8.838949e-01,False,False,False,False
6.135907e+02,1.594159e+02,1.000000e+00,1.000000e-08,1.052810e+00,False,False,False,False
6.135907e+02,2.261676e+02,1.000000e+00,1.000000e-08,1.254005e+00,False,False,False,False
6.135907e+02,3.208700e+02,1.000000e+00,1.000000e-08,1.493650e+00,False,False,False,False
6.135907e+02,4.552268e+02,1.000000e+00,1.000000e-08,1.779091e+00,False,False,False,False
6.135907e+02,6.458424e+02,1.000000e+00,1.000000e-08,2.119081e+00,False,False,False,False
6.135907e+02,9.162739e+02,1.000000e+00,1.000000e-08,2.524043e+00,False,False,False,False
6.135907e+02,1.299942e+03,1.000000e+00,1.000000e-08,3.006396e+00,False,False,False,False
6.135907e+02,1.844263e+03,1.000000e+00,1.000000e-08,3.580928e+00,False,False,False,False
6.135907e+02,2.616505e+03,1.000000e+00,1.000000e-08,4.265254e+00,False,False,False,False
6.135907e+02,3.712105e+03,1.000000e+00,1.000000e-08,5.080358e+00,False,False,False,False
6.135907e+02,5.266462e+03,1.000000e+00,1.000000e-08,6.051230e+00,False,False,False,False
6.135907e+02,7.471671e+03,1.000000e+00,1.000000e-08,7.207639e+00,False,False,False,False
6.135907e+02,1.060026e+04,1.000000e+00,1.000000e-08,8.585042e+00,False,False,False,False
6.135907e+02,1.503887e+04,1.000000e+00,1.000000e-08,1.022567e+01,False,False,False,False
6.135907e+02,2.133605e+04,1.000000e+00,1.000000e-08,1.217983e+01,False,False,False,False
6.135907e+02,3.027002e+04,1.000000e+00,1.000000e-08,1.450743e+01,False,False,False,False
6.135907e+02,4.294488e+04,1.000000e+00,1.000000e-08,1.727985e+01,False,False,False,False
6.135907e+02,6.092705e+04,1.000000e+00,1.000000e-08,2.058208e+01,False,False,False,False
6.135907e+02,8.643883e+04,1.000000e+00,1.000000e-08,2.451538e+01,False,False,False,False
6.135907e+02,1.226331e+05,1.000000e+00,1.000000e-08,2.920034e+01,False,False,False,False
6.135907e+02,1.739828e+05,1.000000e+00,1.000000e-08,3.478062e+01,False,False,False,False
6.135907e+02,2.468340e+05,1.000000e+00,1.000000e-08,4.142731e+01,False,False,False,False
6.135907e+02,3.501900e+05,1.000000e+00,1.000000e-08,4.934420e+01,False,False,False,False
6.135907e+02,4.968240e+05,1.000000e+00,1.000000e-08,5.877403e+01,False,False,False,False
6.135907e+02,7.048574e+05,1.000000e+00,1.000000e-08,7.000593e+01,False,False,False,False
6.135907e+02,1.000000e+06,1.000000e+00,1.000000e-08,8.338428e+01,False,False,False,False
8.111308e+02,1.000000e-06,1.000000e+00,1.000000e-08,4.077216e-04,True,True,False,False
8.111308e+02,1.418727e-06,1.000000e+00,1.000000e-08,4.856385e-04,True,True,False,False
8.111308e+02,2.012785e-06,1.000000e+00,1.000000e-08,5.784455e-04,True,True,False,False
8.111308e+02,2.855592e-06,1.000000e+00,1.000000e-08,6.889883e-04,True,True,False,False
8.111308e+02,4.051305e-06,1.000000e+00,1.000000e-08,8.206561e-04,True,True,False,False
8.111308e+02,5.747694e-06,1.000000e+00,1.000000e-08,9.774861e-04,True,True,False,False
8.111308e+02,8.154407e-06,1.000000e+00,1.000000e-08,1.164287e-03,True,True,False,False
8.111308e+02,1.156888e-05,1.000000e+00,1.000000e-08,1.386786e-03,True,True,False,False
8.111308e+02,1.641307e-05,1.000000e+00,1.000000e-08,2.958250e-03,True,True,False,False
8.111308e+02,2.328566e-05,1.000000e+00,1.000000e-08,3.523581e-03,True,True,False,False
8.111308e+02,3.303599e-05,1.000000e+00,1.000000e-08,2.710981e-03,True,True,False,False
8.111308e+02,4.686904e-05,1.000000e+00,1.000000e-08,3.229058e-03,True,True,False,False
8.111308e+02,6.649436e-05,1.000000e+00,1.000000e-08,3.846141e-03,True,True,False,False
8.111308e+02,9.433732e-05,1.000000e+00,1.000000e-08,4.581150e-03,True,True,False,False
8.111308e+02,1.338389e-04,1.000000e+00,1.000000e-08,5.456623e-03,True,True,False,False
8.111308e+02,1.898808e-04,1.000000e+00,1.000000e-08,6.499400e-03,True,True,False,False
8.111308e+02,2.693889e-04,1.000000e+00,1.000000e-08,7.741456e-03,True,True,False,False
8.111308e+02,3.821893e-04,1.000000e+00,1.000000e-08,9.220873e-03,True,True,False,False
8.111308e+02,5.422221e-04,1.000000e+00,1.000000e-08,1.098301e-02,True,True,False,False
8.111308e+02,7.692650e-04,1.000000e+00,1.000000e-08,1.308190e-02,True,True,False,False
8.111308e+02,1.091377e-03,1.000000e+00,1.000000e-08,1.558189e-02,True,True,False,False
8.111308e+02,1.548365e-03,1.000000e+00,1.000000e-08,1.855964e-02,True,True,False,False
8.111308e+02,2.196707e-03,1.000000e+00,1.000000e-08,2.210644e-02,True,True,False,False
8.111308e+02,3.116527e-03,1.000000e+00,1.000000e-08,2.633105e-02,True,True,False,False
8.111308e+02,4.421500e-03,1.000000e+00,1.000000e-08,3.136300e-02,True,True,False,False
8.111308e+02,6.272900e-03,1.000000e+00,1.000000e-08,3.735657e-02,True,True,False,False
8.111308e+02,8.899530e-03,1.000000e+00,1.000000e-08,4.449552e-02,True,True,False,False
8.111308e+02,1.262600e-02,1.000000e+00,1.000000e-08,5.299876e-02,True,True,False,False
8.111308e+02,1.791284e-02,1.000000e+00,1.000000e-08,6.312699e-02,True,True,False,False
8.111308e+02,2.541343e-02,1.000000e+00,1.000000e-08,7.519075e-02,True,True,False,False
8.111308e+02,3.605471e-02,1.000000e+00,1.000000e-08,8.955994e-02,True,True,False,False
8.111308e+02,5.115178e-02,1.000000e+00,1.000000e-08,1.066751e-01,True,True,True,True
8.111308e+02,7.257040e-02,1.000000e+00,1.000000e-08,1.270611e-01,True,True,True,True
8.111308e+02,1.029576e-01,1.000000e+00,1.000000e-08,1.513428e-01,True,True,True,True
8.111308e+02,1.460686e-01,1.000000e+00,1.000000e-08,1.802649e-01,True,True,True,True
8.111308e+02,2.072315e-01,1.000000e+00,1.000000e-08,2.147141e-01,True,True,False,False
8.111308e+02,2.940048e-01,1.000000e+00,1.000000e-08,2.557467e-01,True,True,False,False
8.111308e+02,4.171125e-01,1.000000e+00,1.000000e-08,2.277677e-01,True,True,False,False
8.111308e+02,5.917686e-01,1.000000e+00,1.000000e-08,8.479539e-02,True,True,False,False
8.111308e+02,8.395579e-01,1.000000e+00,1.000000e-08,1.010001e-01,True,True,True,True
8.111308e+02,1.191103e+00,1.000000e+00,1.000000e-08,1.203015e-01,True,True,True,True
8.111308e+02,1.689850e+00,1.000000e+00,1.000000e-08,1.432915e-01,True,True,True,True
8.111308e+02,2.397435e+00,1.000000e+00,1.000000e-08,1.706749e-01,True,True,True,True
8.111308e+02,3.401305e+00,1.000000e+00,1.000000e-08,2.032914e-01,True,True,False,False
