ra,dec,tid,score
270.187776,58.786189,-200015052,13.00
255.673897,31.313555,-209287377,13.00
156.301261,2.604805,-262397261,12.99
247.280800,23.244376,-204201246,12.99
320.747872,16.049159,-247671221,12.99
180.118682,64.513718,-237837377,12.99
64.897018,-10.964871,-230684263,12.99
158.732142,-6.123771,-231197377,12.99
240.360133,11.050042,-217865449,12.98
30.051366,2.053190,-32635449,12.98
62.521082,-12.662748,-118425449,12.98
38.763329,-1.601128,-206667377,12.98
203.374721,4.893420,-258217192,12.97
94.548080,66.387294,-70435052,12.97
313.319842,-0.268203,-255385052,12.97
262.425894,62.090778,-200321018,12.97
216.410528,5.251978,-73737192,12.97
324.125238,-1.662850,-224024037,12.96
17.974615,0.349535,-257457192,12.96
223.177625,44.104147,-258926274,12.96
189.472612,40.592119,-206227377,12.96
126.552941,-1.680595,-102321178,12.96
345.841536,5.716267,616088681588982194,12.95
154.262829,2.090972,-87747261,12.95
336.608691,25.188785,-203107377,12.95
161.290916,30.172944,616089237992767758,12.95
223.801942,1.521505,616088577024983767,12.94
175.329302,-4.137728,-75307261,12.94
166.647750,-3.036154,-202624222,12.94
321.800018,-2.925349,-208445052,12.94
151.440413,65.032996,-213295052,12.94
276.347378,59.771169,-15145052,12.94
114.630881,30.014058,-242815052,12.94
39.235867,-2.834162,616088471248830676,12.94
220.773590,50.642853,-258787377,12.93
346.907629,-0.873861,-236871288,12.93
181.138698,0.959389,-235987377,12.93
225.122016,18.537701,-11921483,12.93
194.650267,0.465121,-252834222,12.92
30.919475,22.490016,-255125052,12.92
21.298014,-14.966485,-201708068,12.92
18.106544,-1.656360,-201754302,12.92
315.214488,-0.609389,-239601228,12.92
257.483082,19.242443,-13875052,12.92
136.154317,-4.779983,-72525449,12.91
206.640102,50.424532,-211917261,12.91
137.693473,53.002356,-240747377,12.91
341.569552,32.208189,-44455449,12.91
224.785390,48.819190,-207715449,12.91
6.522618,29.027595,-225778002,12.91
158.308645,0.360955,-231205449,12.91
190.521719,35.335128,-68737377,12.91
244.447948,3.905202,-204031488,12.91
176.555950,1.925544,-92683423,12.91
264.292783,25.414419,-19165052,12.91
324.916237,-1.132355,616088512281707662,12.91
241.191864,24.563433,-12355052,12.90
250.405612,30.978130,-33507334,12.90
327.125842,21.471541,-232087377,12.90
169.482940,50.892841,-252985052,12.90
39.525770,13.642119,-110855449,12.90
239.998157,17.923030,-90755449,12.90
345.235536,23.411195,-69775449,12.89
334.341176,-4.451705,-255625449,12.89
6.323477,30.568159,-225775449,12.89
232.456934,39.846981,-207667190,12.89
47.823575,-11.391524,616088261680432204,12.89
49.230374,-6.184790,-118645449,12.89
241.465028,40.480531,616093839228142076,12.89
199.743769,3.597599,-211275052,12.89
203.239400,4.129564,-114527377,12.89
181.782937,3.523720,-21397377,12.89
177.400808,0.440044,-92681337,12.89
133.031856,60.014735,-256667377,12.88
128.531707,38.632625,-209805064,12.88
200.918879,9.728762,-83225052,12.88
47.835752,0.787573,-94957377,12.88
122.880942,29.143936,-229295449,12.88
60.719297,-5.277598,-261347261,12.88
232.944747,12.825983,-27825449,12.88
317.775822,0.468739,-255367377,12.88
136.258578,60.572932,-260384221,12.88
263.188891,22.343034,616089066055664656,12.88
269.995606,62.130622,-200695052,12.88
352.299545,-12.497448,-15247377,12.87
247.863157,1.356760,-107916104,12.87
166.418003,28.313812,616089195835818925,12.86
133.932479,5.127646,-117616131,12.86
10.333704,10.272413,-67276265,12.86
260.795648,57.589260,-207465449,12.86
168.735025,0.096978,-44186456,12.86
174.586435,-4.722001,-249715449,12.86
248.022104,24.747923,-204205052,12.86
334.532381,21.088340,-228477261,12.86
179.082405,2.213969,-92687261,12.86
322.511387,2.296785,-223864414,12.86
10.898941,23.536101,-113917377,12.85
137.078432,8.640543,-72305448,12.85
274.292307,56.169648,-20756084,12.85
319.605672,14.400359,-247704098,12.85
262.390116,15.838636,-235365052,12.85
206.683326,32.717211,-243107377,12.85
36.611191,-5.656365,616088398884504608,12.85
206.714781,-5.166897,-11095449,12.85
154.146443,54.252938,-222255052,12.85
323.510749,1.048778,-239567261,12.85
211.058487,51.525980,-222237434,12.85
249.194419,3.617138,-45547426,12.84
221.949123,38.210053,-115817424,12.84
315.048092,-0.163120,-239601162,12.84
155.058844,3.194060,-41127377,12.84
21.952074,27.559947,-239368488,12.84
148.589145,39.873485,616093824145425603,12.83
184.922005,2.793626,-211407261,12.83
247.223132,23.198251,-204201282,12.83
254.520262,3.802401,-235537261,12.83
66.557992,-7.631680,-261764486,12.83
212.946193,40.488047,-227205449,12.82
123.830152,52.989619,-209324121,12.82
94.550215,66.293292,-23475052,12.82
37.891092,26.685097,-80585449,12.82
233.148705,7.342094,-202565449,12.82
325.319786,17.278175,-200784025,12.82
105.330632,60.921426,616094150718128394,12.82
223.541846,1.389729,-73655052,12.82
176.216598,-3.500011,-108235449,12.82
163.105968,-0.382064,616088527687386263,12.82
154.838830,44.790767,-250757261,12.82
248.384721,33.766072,-48835449,12.82
321.160653,16.094664,-247671094,12.82
247.299375,36.183218,-95577261,12.81
162.734340,69.815689,-213314121,12.81
35.912604,3.242418,-32376084,12.81
327.201089,7.622705,-255427261,12.81
221.544546,47.437572,-223405052,12.81
147.468678,-6.449201,-215567377,12.81
158.941429,53.920158,-221864121,12.81
58.569879,-17.454350,-245628294,12.81
157.906495,31.010694,616089253570413203,12.81
244.365821,2.145085,-251395449,12.81
60.761515,-11.435333,616088261894341541,12.81
217.721136,33.559329,-37597377,12.81
223.548998,6.652025,-11015227,12.81
159.793709,0.001959,-262565449,12.80
270.219875,54.360232,-208965449,12.80
213.602746,1.166013,-57875449,12.80
108.826939,41.539815,-258497377,12.80
37.392088,25.865689,-111757377,12.80
325.130224,-1.057890,-239551299,12.80
60.960957,-7.569812,-245675052,12.80
134.942765,53.251665,-240744221,12.80
259.472696,21.983081,-235435449,12.80
328.429085,19.189994,616088999236206922,12.80
113.878643,29.772596,-227157377,12.80
213.602689,1.166014,-247875449,12.80
105.196368,52.257139,-256485052,12.79
153.611997,-0.942853,-56407377,12.79
142.855648,-5.073993,-215435449,12.79
136.675663,5.421436,616088672080494857,12.79
163.157155,6.466882,-236217377,12.79
216.797947,7.621544,-232507261,12.79
205.646580,21.397199,616089048317952119,12.79
356.426660,30.185377,-228077192,12.79
209.768778,-0.455205,616088528471720772,12.79
1.331662,12.940201,616088848773939542,12.79
344.342799,0.550965,-221211159,12.79
116.718539,45.955205,616093934753415569,12.78
176.929759,5.432942,-45821178,12.78
144.520677,6.413934,-25135449,12.78
249.943902,38.255748,-207611125,12.78
57.529916,-17.544710,-245628024,12.78
222.398949,35.458960,-95993382,12.77
346.411770,11.659331,-212244446,12.77
22.094939,8.365749,-225977261,12.77
235.787438,36.788147,-17655449,12.77
216.353664,9.673606,-216927377,12.77
194.099067,4.302581,616088642925888351,12.77
144.299873,-0.662028,-119145449,12.77
11.584037,7.174811,-226024324,12.77
3.686197,8.872741,-210434375,12.77
182.220278,-4.877392,-234154221,12.77
40.027819,11.760559,-32667377,12.77
257.904677,30.212147,-19195449,12.77
287.276908,72.331688,-205025449,12.77
129.382605,43.858572,-209417190,12.76
320.479296,14.927581,-200775052,12.76
65.265176,-10.648577,-230684351,12.76
320.877579,11.777468,-255574308,12.76
331.774816,2.798132,-239436161,12.75
241.838276,21.288942,-202475052,12.75
173.374508,-7.913827,-202648518,12.75
219.002126,44.458767,616093910363537807,12.75
158.587017,-4.175060,-119457261,12.75
216.085412,10.202529,-201135052,12.75
223.270586,47.616584,-223407377,12.75
241.671699,3.837069,-218275449,12.75
328.814851,24.433721,-232097377,12.74
0.651177,-11.774950,-221165052,12.74
164.797714,1.571661,-220527261,12.74
137.754506,2.243995,-72157377,12.74
139.303087,33.898916,616093712618881171,12.74
132.617713,-2.068524,-40931178,12.74
217.153960,22.574675,-243465052,12.74
7.955117,18.716540,616088982702260706,12.74
25.474793,31.214122,-80535449,12.74
324.802860,-0.902587,-239551389,12.74
135.716508,1.214966,-246515449,12.74
63.133620,-7.643846,-261697377,12.74
239.239100,16.019465,-12195052,12.74
105.631407,60.844282,-213128344,12.74
163.313755,-2.585205,-202674222,12.74
137.645442,8.890007,-245415052,12.73
321.344455,-0.345763,-239561415,12.73
245.978119,34.319798,-48707261,12.73
232.291534,2.206053,-57955449,12.73
312.894963,6.770220,-247665449,12.73
322.592000,2.813630,-208215052,12.73
117.294670,32.062551,-51138388,12.73
17.480671,-7.655709,-58435449,12.73
135.886775,42.009767,-209836265,12.73
193.897324,9.010136,-226897261,12.72
154.813145,60.852653,-229044464,12.72
30.947991,7.770161,-222655449,12.72
265.200619,22.292484,-14287377,12.72
103.077577,62.797044,-213125449,12.72
220.731960,-3.827934,-232205449,12.72
229.680464,13.786008,-28005449,12.72
138.674962,-6.955926,-56845052,12.72
204.566580,-0.983718,-252934222,12.72
135.870037,41.971369,-209836248,12.72
146.934935,52.899043,-256921288,12.72
22.475775,9.054242,616088754137858892,12.71
121.954212,20.460933,-229215449,12.71
159.372653,61.901642,616094162755780780,12.71
186.207238,33.904409,-21755052,12.71
265.102499,23.845778,-224721305,12.71
135.032333,-5.356972,-246614221,12.71
322.965747,2.491247,-223865449,12.71
165.282181,50.406436,616094007964991684,12.71
179.913788,37.626791,-16145052,12.71
125.845376,7.419154,-39363277,12.71
131.583317,46.608456,616093943318185044,12.71
224.088747,-1.747883,-10935449,12.71
355.824657,9.278184,-37957377,12.71
147.534614,3.315525,-87717192,12.71
310.653281,-2.923141,-255414173,12.71
168.420702,39.210570,616093815056368068,12.70
170.223436,17.779912,-46025449,12.70
29.425925,1.463647,616088573761814958,12.70
32.172481,-4.100861,-63976228,12.70
199.564162,-2.372051,-205897106,12.70
248.116332,19.092503,-219937261,12.70
219.055748,38.738030,-84525449,12.70
202.394711,48.451187,-211905449,12.70
221.308670,-0.511308,-57836393,12.70
133.312891,14.663474,-214171006,12.70
101.989223,69.377251,-213207261,12.70
162.585366,-8.231460,-234017261,12.70
331.285737,6.558086,-223757192,12.70
10.505527,1.367682,-257505122,12.69
237.847047,25.944433,-12365052,12.69
240.480190,3.913872,-202527377,12.69
157.044236,64.107667,-213353135,12.69
33.387260,1.555188,-222385449,12.69
317.335920,14.619208,-216495449,12.69
129.844831,5.649453,616088677981880487,12.69
34.072618,19.828059,-205657261,12.69
3.116813,4.279731,-243767261,12.69
316.630694,5.949916,-18483277,12.69
344.336917,2.249200,-221214325,12.69
99.941558,56.944169,-256494024,12.69
192.680503,57.062280,616094101435057011,12.69
218.739178,45.045296,-258636389,12.68
336.328344,-3.579892,-112315430,12.68
262.534442,32.857996,-256157261,12.68
67.476373,-6.670808,-261751384,12.68
256.512364,19.462444,616089003803804100,12.68
60.822956,-6.604818,-245675449,12.68
315.418429,-0.570083,-239601149,12.68
129.393990,64.077134,-244457377,12.68
225.118882,35.768252,-10075052,12.68
117.839775,37.270435,39633024018548501,12.68
167.711990,4.961700,-46133115,12.67
188.314190,0.807199,-242571345,12.67
313.933286,-1.040364,-223924174,12.67
258.656342,62.273328,-200717377,12.67
144.775536,54.382065,-256537377,12.67
247.390038,27.881326,-43867377,12.67
170.254605,78.341688,-213234121,12.67
19.481520,19.092898,-241257190,12.67
20.931762,31.739966,-223555052,12.67
260.738087,57.663828,616094111862096111,12.67
34.739735,-1.854933,-253717261,12.67
24.638037,6.003718,-257475455,12.66
61.008051,-11.777646,-245658111,12.66
99.342628,57.701447,-256494308,12.66
233.761386,12.701394,616088846680981890,12.66
202.154490,5.290321,-226757377,12.66
24.506426,-1.125266,-217644037,12.66
208.598400,4.238987,-114835449,12.66
327.542143,6.994230,-33736131,12.66
164.849800,-5.456223,-234117377,12.66
219.559139,4.139455,-201037377,12.66
253.718456,10.956077,-251135449,12.66
209.952735,1.141298,-248094222,12.66
161.106227,9.320784,-92891434,12.65
227.969837,35.893033,-95835449,12.65
32.478026,-3.719544,-63976502,12.65
144.116586,40.268134,-29407192,12.65
202.580976,34.742452,-99756368,12.65
205.736021,49.593090,-68885449,12.65
145.462735,57.834456,-260414221,12.65
66.304437,-0.326578,-234651159,12.65
128.007251,45.270969,-209415449,12.65
10.014014,-1.466338,616088500961280767,12.65
155.693421,1.665409,-246417377,12.64
64.966430,-12.569597,-230681219,12.64
323.977164,-2.897008,-224021125,12.64
323.801462,-0.984009,-224024308,12.64
247.542623,7.915069,-235715449,12.64
263.215940,13.814429,-219677261,12.64
189.063360,-1.843707,-221507261,12.64
249.033226,5.189811,-219787377,12.64
344.270691,1.715773,-221214112,12.64
347.946433,-0.195515,-221081149,12.64
319.280925,2.237483,-223874174,12.64
118.020236,40.883246,-35191072,12.64
320.450406,3.479644,-18227377,12.64
58.400161,-17.825465,-245628323,12.64
215.038194,10.445983,-216925449,12.64
158.518722,49.850013,-235245449,12.64
259.168332,26.101683,-203977377,12.64
60.727069,-11.520824,-245658024,12.63
275.405322,48.988287,-209055449,12.63
245.929098,37.103080,-95575449,12.63
210.543705,7.950551,-201155052,12.63
190.621309,69.949502,616094242049098091,12.63
246.091279,21.895930,-249517261,12.63
323.257537,18.802348,-200791448,12.63
333.715159,5.400621,-239446121,12.63
142.345318,49.946585,616093999958065511,12.63
192.290158,35.328533,616093738267050955,12.62
184.639081,-5.832478,-15785052,12.62
140.404715,1.150962,-215265449,12.62
287.592589,62.919403,-236445449,12.62
328.417030,22.718793,-250184173,12.62
263.081912,39.506946,-256187261,12.62
112.159873,64.468600,-260087377,12.62
158.801029,35.230619,-234731210,12.61
175.270559,20.966406,616089036569706974,12.61
177.188334,5.030818,616088660713931495,12.61
33.967996,7.598775,-110833291,12.61
139.464794,-2.391715,-215397261,12.61
162.646438,6.608534,616088696558453857,12.61
8.777347,-6.704421,-42941393,12.61
320.892667,9.832413,-255571182,12.61
343.354826,-0.389625,-15487190,12.61
219.367920,4.336010,-89195449,12.60
253.925486,35.242618,-19235293,12.60
195.216527,4.990352,-226818234,12.60
219.497205,47.596098,-207791094,12.60
227.864944,25.991452,-12005052,12.60
263.331860,39.644463,-256187377,12.60
155.948817,-4.448502,616088430983512936,12.60
38.781626,-2.800028,-63673518,12.60
198.099822,33.708687,-258703071,12.60
237.074267,24.227191,-12361337,12.60
234.274607,12.050321,-27827377,12.60
18.093161,-3.835023,-201751403,12.60
66.891969,-13.123295,-55797377,12.59
351.273791,1.008218,-221114121,12.59
332.986839,1.358290,-34145505,12.59
205.035744,54.790687,-222243135,12.59
13.364806,13.300162,616088854859875174,12.59
64.896199,-12.546258,-230681237,12.59
272.266764,34.503949,616093724476179063,12.59
191.078181,-3.025537,-205756519,12.59
193.308847,22.527313,616089070560346873,12.59
9.890605,-1.222515,-232961345,12.59
20.052089,0.806514,-257625442,12.59
31.216776,15.150842,-51317261,12.59
20.771373,32.705132,-223555449,12.59
142.542275,55.167024,-256535449,12.58
156.643995,-6.312470,616088388868505946,12.58
350.840538,-1.623312,-221027377,12.58
244.872678,23.065434,-12505052,12.58
12.674728,1.156042,-217187377,12.58
250.522976,42.931340,-17295052,12.58
198.430399,39.086131,616093810748818442,12.58
53.556068,-7.524791,-102575449,12.58
205.857494,45.962457,-227537261,12.57
266.776068,41.588152,-240505449,12.57
241.941959,18.924005,-202485449,12.57
146.662676,41.299461,-235157377,12.57
9.649429,-1.160115,-232961436,12.57
7.728764,8.633525,-210444351,12.57
234.861484,8.458874,-217997261,12.57
131.684477,45.276571,-256377377,12.57
173.227450,39.045515,-250507261,12.56
219.455379,9.893522,-11255052,12.56
120.694766,26.866380,-86403518,12.56
326.308320,24.772026,-232094400,12.56
331.027337,-3.936709,-255665449,12.56
228.380433,28.318058,-218074121,12.56
226.223416,34.901247,-215774174,12.56
7.676788,8.536934,616088741940822806,12.56
13.895067,17.493874,-98053277,12.55
341.051921,2.362249,-239915449,12.55
169.528878,-1.873347,-218397377,12.55
324.298701,17.886469,-200784375,12.55
181.685090,52.483764,-237375052,12.55
317.345625,2.420334,-223897261,12.55
108.196648,67.343820,-213078030,12.55
114.595026,52.286575,-256434121,12.55
268.967737,37.719201,-208865449,12.55
208.461614,1.623268,-216874222,12.55
211.861467,55.606172,-216425449,12.55
130.937036,75.941065,-101087261,12.55
159.527650,-2.746022,-231265449,12.55
52.004568,-8.810801,-261667377,12.54
356.539303,26.649071,-100547261,12.54
118.315031,42.990961,-35195449,12.54
34.163745,5.889632,-110831384,12.54
294.835273,66.316109,-220728056,12.54
321.048742,17.994189,-247674414,12.54
325.697808,1.760279,-223794367,12.53
266.551783,65.858543,-200335052,12.53
261.713561,19.536255,-61017261,12.53
323.204121,-0.960176,-224024464,12.53
230.293877,0.895349,-57937377,12.53
146.848562,0.063611,-103401178,12.53
132.724164,9.544379,-101897377,12.53
182.283811,36.884982,-221825449,12.53
247.849047,1.151104,-92235449,12.53
117.066806,26.636513,-70836278,12.53
206.270633,-2.580207,-72645052,12.53
10.188229,-1.238522,-232961228,12.53
320.401406,1.149310,-208305449,12.53
255.521493,59.795554,-207475442,12.52
313.993142,-3.086170,-255394173,12.52
195.764555,6.684955,-68145449,12.52
39.985509,-5.737980,-32476344,12.52
186.668529,-2.318928,-205765449,12.52
213.594250,52.044138,-258775449,12.52
245.197499,8.662061,-251415449,12.52
167.006326,-6.129044,-234025052,12.52
161.762170,49.473721,-250897190,12.52
217.008830,23.539986,-243465449,12.52
164.987672,1.712973,-220527377,12.52
123.919344,5.561257,-109651178,12.51
58.597530,-16.254663,-102395449,12.51
215.083137,4.458551,-201245052,12.51
207.827977,51.462625,616094023672660403,12.51
238.166213,16.348648,-27935052,12.51
255.179748,47.770802,-207575052,12.51
201.000606,0.504607,-200055052,12.51
39.797807,-6.104735,-32476159,12.51
105.866644,49.273516,-240808030,12.50
324.660591,16.080232,-200781288,12.50
233.427289,7.544032,-90415449,12.50
39.123239,25.772056,-80587261,12.50
324.663346,16.239743,-200781237,12.50
