tid,ra,dec,anomaly_score,worst_band,residual_B,residual_R,residual_Z,W1mag,W2mag,W3mag,W4mag,W1_W2,wise_source,gaia_Plx,gaia_e_Plx,gaia_pmRA,gaia_pmDE,gaia_Gmag,likely_star,sdss_umag,sdss_gmag,sdss_rmag,sdss_imag,sdss_zmag,sdss_class,known_qso,qso_type,qso_z,has_wise,has_gaia,has_sdss,in_any_catalog,classification,qso_confidence
-19156374,268.172398,27.65073,5.405,B,2.3382,1.108,1.1795,18.409000396728516,17.59000015258789,,,0.819,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-209911434,107.185101,37.167366,5.405,B,2.5305,1.0689,0.9134,16.086999893188477,15.107999801635742,11.958999633789062,8.597000122070312,0.979,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-247620020,184.226814,73.319365,5.405,B,2.7653,1.1009,0.813,18.242000579833984,17.22800064086914,,,1.014,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-220140070,175.702851,1.52041,5.404,B,2.6006,1.0753,0.8473,18.54199981689453,17.270999908447266,,,1.271,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213471081,93.640253,65.106355,5.403,B,2.5203,1.0405,0.9837,17.89900016784668,16.927000045776367,12.567999839782717,8.994000434875488,0.972,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-11966394,229.827656,20.412717,5.403,B,2.3746,1.0374,1.187,18.7450008392334,17.173999786376953,,,1.571,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-53021483,194.372256,32.218001,5.402,B,2.4268,1.0403,1.1719,18.584999084472656,17.47599983215332,,,1.109,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-222646115,32.567155,3.910821,5.402,B,2.194,1.1045,1.1874,18.77199935913086,16.979000091552734,,,1.793,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-12071389,229.73357,11.449619,5.402,B,2.0201,1.2186,1.3549,18.56100082397461,17.5,,,1.061,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-203906456,252.016818,13.435087,5.402,B,2.7188,1.0237,0.824,17.729999542236328,16.742000579833984,12.26200008392334,9.029000282287598,0.988,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-203811273,169.978284,30.029293,5.401,B,2.416,1.2276,0.8705,17.097000122070312,16.079999923706055,12.067999839782717,8.90999984741211,1.017,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-244814519,126.984004,21.255754,5.401,B,2.5679,1.0252,0.9581,17.19499969482422,16.19300079345703,11.753000259399414,8.395000457763672,1.002,AllWISE,,,,,,,25.895000457763672,23.284000396728516,23.878999710083008,21.301000595092773,20.625,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-211811288,199.055843,31.58417,5.401,B,2.0267,1.0952,1.4091,18.652999877929688,17.534000396728516,,,1.119,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-200671006,261.421905,75.672672,5.401,B,2.2511,1.0852,1.1447,16.783000946044922,15.95300006866455,12.458000183105469,9.093999862670898,0.83,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-220886107,350.698595,-10.57104,5.401,B,2.5113,1.1597,0.873,17.04199981689453,15.854000091552734,12.468000411987305,8.925000190734863,1.188,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-242747119,105.728592,45.263585,5.401,B,2.6255,1.0904,0.7408,17.69099998474121,16.684999465942383,,,1.006,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-238031114,37.053218,-4.843722,5.401,B,2.5133,1.1541,0.7898,18.57799911499023,17.48699951171875,,,1.091,CatWISE2020,,,,,,,23.66900062561035,23.857999801635746,22.823999404907227,21.315000534057617,20.781999588012695,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-19170078,261.011528,26.217831,5.401,B,2.4468,1.1023,1.1164,18.143999099731445,17.325000762939453,,,0.819,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250608488,161.064951,39.837224,5.4,B,2.6276,1.3095,0.8184,18.413000106811523,17.447999954223633,,,0.965,CatWISE2020,,,,,,,25.382999420166016,25.461999893188477,23.47100067138672,24.305999755859375,20.60099983215332,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-223901488,316.718,-2.460436,5.4,B,2.4371,1.1405,0.937,18.156999588012695,17.33099937438965,,,0.826,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-222654263,30.185219,7.173988,5.4,B,2.5973,1.2383,0.8014,18.344999313354492,17.316999435424805,,,1.028,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208784324,336.375573,-1.579901,5.4,B,2.2647,0.9647,1.3905,18.42799949645996,17.354000091552734,,,1.074,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-225723379,12.927556,23.554784,5.399,B,2.617,1.1178,0.8578,17.996000289916992,17.000999450683594,,,0.995,CatWISE2020,,,,,,,22.131000518798828,22.68199920654297,21.95400047302246,21.766000747680664,21.20599937438965,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-252765122,188.734399,-7.434509,5.399,B,2.6863,1.137,0.9001,18.413000106811523,17.54199981689453,,,0.871,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-260822135,118.077006,22.956446,5.399,B,2.5495,1.1936,0.8634,17.85099983215332,17.006999969482422,,,0.844,CatWISE2020,,,,,,,24.160999298095703,23.45199966430664,22.695999145507812,22.003000259399418,21.98500061035156,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-213316041,164.44943,69.565752,5.399,B,2.7023,1.1876,0.6401,18.04700088500977,17.216999053955078,12.598999977111816,9.553000450134276,0.83,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-228711233,118.66348,64.118975,5.399,B,2.5552,1.0166,0.9582,17.312000274658203,16.320999145507812,12.288000106811523,8.656000137329102,0.991,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241858488,24.375415,0.442799,5.399,B,2.5451,1.1047,0.8386,17.18199920654297,16.25,12.579999923706056,9.097999572753906,0.932,AllWISE,,,,,,,22.666000366210938,24.554000854492188,24.68600082397461,24.12700080871582,23.486000061035156,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-251161221,252.623607,5.497733,5.398,B,2.49,1.126,0.8983,17.083999633789062,15.866000175476074,,,1.218,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616094137011142746,261.077282,59.640061,5.398,B,2.1512,1.1299,1.3174,18.416000366210938,17.604999542236328,,,0.811,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-240174132,270.794714,45.623729,5.398,B,2.3071,1.2056,1.0985,18.572999954223633,17.4060001373291,,,1.167,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-214394164,52.631315,-4.768494,5.397,B,2.6289,1.0531,0.9163,17.757999420166016,16.799999237060547,12.123000144958496,9.008000373840332,0.958,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-259006342,222.50787,35.654754,5.397,B,2.5291,1.1675,0.7838,18.82799911499023,17.283000946044922,,,1.545,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-218078503,230.489259,27.192781,5.397,B,2.6434,1.1798,0.8643,17.91200065612793,16.009000778198242,11.833999633789062,9.055999755859377,1.903,AllWISE,,,,,,,22.343000411987305,22.683000564575195,22.031999588012695,21.871999740600582,22.708999633789062,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-208841477,271.583118,36.454592,5.397,B,2.6946,1.0676,0.843,18.844999313354492,17.760000228881836,,,1.085,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-206222226,186.517279,39.332,5.397,B,2.5383,1.3197,0.786,17.766000747680664,16.816999435424805,12.651000022888184,9.012999534606934,0.949,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210541041,10.051183,9.679027,5.397,B,2.4007,1.2669,1.0128,18.055999755859375,16.85300064086914,,,1.203,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-23723213,125.53286,5.662177,5.397,B,2.6716,1.1006,0.9017,18.257999420166016,17.131999969482422,,,1.126,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-33901454,316.62905,-2.263102,5.397,B,2.2688,1.1645,1.2897,17.243999481201172,16.364999771118164,,,0.879,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-48381090,35.510631,7.086516,5.397,B,2.459,1.3278,0.8835,17.736000061035156,16.767000198364258,,,0.969,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39632951905881792,257.643526,33.620966,5.396,B,2.7459,1.4123,0.1973,18.08300018310547,16.73200035095215,12.390000343322754,9.161999702453612,1.351,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-72281256,143.653562,-3.108177,5.396,B,2.4106,1.3285,0.9169,17.430999755859375,16.163000106811523,12.220000267028809,8.937000274658203,1.268,AllWISE,,,,,,,22.46699905395508,22.04400062561035,21.386999130249023,21.195999145507812,20.73900032043457,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-250091488,332.292152,26.016648,5.396,B,2.6618,1.0447,0.889,17.731000900268555,16.84000015258789,,,0.891,CatWISE2020,,,,,,,23.26099967956543,23.325000762939453,21.665000915527344,20.486000061035156,20.04800033569336,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-207711259,224.154569,46.189935,5.395,B,2.503,1.0268,0.9638,17.702999114990234,16.860000610351562,13.118000030517578,9.244999885559082,0.843,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-242728162,112.381846,31.132732,5.395,B,2.6936,1.2319,0.6662,17.867000579833984,17.03700065612793,,,0.83,CatWISE2020,,,,,,,23.084999084472656,23.594999313354492,22.643999099731445,21.211999893188477,20.58300018310547,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-243330023,226.111658,35.382504,5.394,B,2.7846,1.0955,0.7418,19.461000442504883,17.184999465942383,,,2.276,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213481410,169.450019,66.626981,5.394,B,2.6559,0.997,0.8719,18.55900001525879,17.531999588012695,,,1.027,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205921088,201.678955,-3.547354,5.394,B,2.5215,0.9586,1.0294,17.209999084472656,16.23200035095215,,,0.978,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-207078111,26.889571,1.774948,5.393,B,2.6034,1.3214,0.7711,17.658000946044922,16.05299949645996,12.126999855041504,8.793000221252441,1.605,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-249708195,179.01272,-6.81513,5.393,B,2.7286,1.2367,0.7168,18.06100082397461,17.007999420166016,,,1.053,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241371170,10.872449,19.073876,5.393,B,2.6,1.2114,0.8239,18.038999557495117,16.990999221801758,,,1.048,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-247705521,320.047763,15.353805,5.392,B,2.7594,1.0787,0.8116,18.01499938964844,17.136999130249023,,,0.878,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-89450437,9.053389,-9.255167,5.392,B,2.3153,1.1163,1.2277,17.200000762939453,16.20599937438965,12.256999969482422,9.00100040435791,0.994,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-206761255,42.027342,-0.842376,5.392,B,2.5369,1.3432,0.8315,17.7810001373291,16.47100067138672,11.963000297546388,8.491999626159668,1.31,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250762338,146.988971,43.888335,5.392,B,2.7582,1.1008,0.7165,18.413999557495117,17.277000427246094,,,1.137,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-204144294,255.576564,9.583367,5.392,B,2.5204,0.9289,1.0407,18.583999633789062,17.770000457763672,,,0.814,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-246408294,153.693567,-1.704323,5.391,B,2.7214,1.0946,0.7488,17.44300079345703,16.416000366210938,11.807000160217283,8.666000366210938,1.027,AllWISE,,,,,,,23.481000900268555,22.631000518798828,21.256000518798828,20.711999893188477,20.604000091552734,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-252982337,167.461529,49.738982,5.391,B,2.5352,1.3513,0.7215,18.27199935913086,16.420000076293945,12.586000442504885,8.958999633789062,1.852,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-255330291,322.933846,-2.43857,5.391,B,2.6003,1.0667,0.8141,17.464000701904297,16.430999755859375,,,1.033,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088363262279698,61.041356,-7.373686,5.391,B,2.5993,1.1786,0.7495,18.47100067138672,17.6560001373291,,,0.815,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237918344,206.694462,49.036448,5.391,B,2.753,1.2116,0.6915,18.003999710083008,17.034000396728516,12.475000381469728,8.708999633789062,0.97,AllWISE,,,,,,,26.187000274658203,22.929000854492188,22.72100067138672,22.086999893188477,21.667999267578125,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-215342447,126.996963,-3.498238,5.39,B,2.5481,1.1875,0.9106,17.53700065612793,16.718000411987305,,,0.819,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-258692135,195.799574,36.465923,5.39,B,2.3351,1.4455,0.924,18.864999771118164,17.773000717163086,,,1.092,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-19121081,261.0625,32.819286,5.389,B,2.5273,1.0875,1.0456,18.167999267578125,16.72100067138672,,,1.447,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208933305,264.961467,45.388312,5.389,B,2.5036,1.0999,1.0148,17.409000396728516,16.586999893188477,12.576000213623049,9.270000457763672,0.822,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-226031276,13.870205,7.529136,5.389,B,2.4643,1.1354,0.9283,17.94300079345703,17.03499984741211,,,0.908,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-66154366,260.478999,33.434079,5.389,B,2.4467,0.9723,1.2428,18.36000061035156,17.534000396728516,,,0.826,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-212705076,339.910098,6.366323,5.389,B,2.7476,1.0822,0.7465,18.395999908447266,17.368000030517578,,,1.028,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-214911072,68.80186,-3.856204,5.389,B,2.5457,1.1585,0.847,18.781999588012695,17.770000457763672,,,1.012,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-222736368,28.931102,-1.113989,5.388,B,1.9822,1.6747,1.0175,17.742000579833984,16.82900047302246,12.777999877929688,9.062000274658203,0.913,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-232086072,326.064739,21.404764,5.388,B,2.5892,1.0477,0.8736,17.437999725341797,16.583999633789062,12.41100025177002,9.088000297546388,0.854,AllWISE,0.6169,0.8737000226974487,-1.275,-0.737,20.262805938720703,0.0,25.191999435424805,21.975000381469727,20.405000686645508,19.67799949645996,19.084999084472656,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-92571418,173.095014,-4.871487,5.387,B,2.4782,1.1061,0.9104,18.121000289916992,17.062999725341797,,,1.058,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-17371434,241.812862,34.8344,5.387,B,2.4053,0.9338,1.1742,19.045000076293945,17.989999771118164,,,1.055,CatWISE2020,,,,,,,22.836000442504883,21.79800033569336,21.27300071716309,20.909000396728516,20.80900001525879,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-260688453,130.589671,5.624167,5.387,B,2.8,1.0763,0.7533,18.02899932861328,17.17300033569336,,,0.856,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-17751357,227.235227,36.309702,5.387,B,2.1987,1.0305,1.3728,18.079999923706055,17.06100082397461,13.281000137329102,9.375,1.019,AllWISE,,,,,,,24.357999801635746,22.979000091552734,23.909000396728516,22.534000396728516,22.76499938964844,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-238253002,52.790092,-3.330164,5.386,B,2.5665,1.0984,0.7683,17.50200080871582,16.535999298095703,12.494000434875488,8.359000205993652,0.966,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-207738298,228.720696,40.597858,5.386,B,2.7869,1.0478,0.8122,18.53700065612793,16.628999710083008,12.630999565124512,9.41800022125244,1.908,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616094020388520362,255.191903,51.212853,5.386,B,2.1194,0.9744,1.5189,19.01300048828125,16.974000930786133,12.782999992370604,8.937000274658203,2.039,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-200871337,212.337896,0.040093,5.386,B,2.395,1.0325,1.1473,18.02899932861328,16.61199951171875,,,1.417,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-258548336,213.601121,38.701432,5.386,B,2.7299,1.2058,0.7062,18.698999404907227,17.875,,,0.824,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237093456,115.560881,27.645736,5.386,B,2.6395,0.9338,0.7865,18.21500015258789,16.927000045776367,,,1.288,CatWISE2020,,,,,,,24.132999420166016,23.996999740600582,23.731000900268555,21.711999893188477,22.06100082397461,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-208881105,271.126359,30.202551,5.386,B,2.6706,0.9012,0.864,17.878999710083008,16.899999618530273,12.833999633789062,9.230999946594238,0.979,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-239571004,321.034632,3.415562,5.386,B,2.5687,1.0458,0.9601,17.31100082397461,16.316999435424805,12.092000007629396,8.788999557495117,0.994,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-246891073,144.521159,-7.147849,5.385,B,2.5848,1.0656,0.879,17.55900001525879,16.667999267578125,,,0.891,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-239552338,324.529345,-0.541718,5.384,B,2.6129,1.235,0.779,17.972000122070312,17.02400016784668,,,0.948,CatWISE2020,,,,,,,24.437000274658203,23.652000427246097,22.506000518798828,21.57900047302246,23.02899932861328,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-201101282,206.902448,-1.954444,5.384,B,2.486,1.1873,0.9334,18.274999618530273,17.132999420166016,,,1.142,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-206244017,190.371771,52.660095,5.384,B,2.6387,1.2364,0.7311,18.51099967956543,17.589000701904297,,,0.922,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237434495,170.152243,60.054946,5.383,B,2.653,1.0115,0.845,17.207000732421875,16.391000747680664,,,0.816,CatWISE2020,0.6142,0.4867999851703644,0.483,0.472,20.30310440063477,0.0,21.145999908447266,21.6200008392334,21.131999969482425,20.91699981689453,21.356000900268555,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-10305309,258.408544,65.998702,5.383,B,2.5344,1.0311,1.0533,18.143999099731445,17.32200050354004,13.604999542236328,9.576000213623049,0.822,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-232461159,214.259466,0.695511,5.382,B,2.5365,1.3199,0.873,17.525999069213867,16.708999633789062,,,0.817,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-255941162,273.245494,48.959148,5.382,B,2.4466,1.2709,0.9617,17.461999893188477,16.607999801635742,13.135000228881836,9.576000213623049,0.854,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-207621082,250.03128,35.106152,5.382,B,2.3755,0.8784,1.1315,18.687000274658203,17.638999938964844,,,1.048,CatWISE2020,,,,,,,22.64900016784668,22.308000564575195,21.479999542236328,21.23200035095215,21.21699905395508,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-235514236,255.311085,6.597552,5.382,B,2.4684,1.2409,0.9943,18.589000701904297,17.55699920654297,,,1.032,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-258684258,197.654127,40.190317,5.382,B,2.5564,0.8878,0.9651,18.65399932861328,17.63800048828125,,,1.016,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205284367,341.001166,-5.042577,5.381,B,2.7758,0.9283,0.8329,18.71699905395508,17.61400032043457,,,1.103,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-13911490,255.900375,10.883602,5.381,B,2.43,0.9386,1.1314,18.684999465942383,17.290000915527344,,,1.395,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-55751073,53.257649,-12.315117,5.381,B,2.1999,1.3543,1.0843,17.965999603271484,17.121999740600586,12.602999687194824,8.940999984741211,0.844,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-243466415,218.236263,22.897478,5.38,B,2.6977,1.1182,0.8462,18.891000747680664,17.357999801635742,,,1.533,CatWISE2020,,,,,,,23.72599983215332,22.983999252319336,22.82900047302246,22.893999099731445,21.88999938964844,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-228741509,100.259082,61.147542,5.38,B,2.7671,0.993,0.7776,18.986000061035156,17.094999313354492,,,1.891,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-12321418,226.238059,27.317188,5.38,B,2.5562,0.9709,0.9937,18.013999938964844,16.42799949645996,12.70300006866455,9.409000396728516,1.586,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-218341400,163.4396,-9.116627,5.38,B,2.4669,1.2003,1.0393,17.952999114990234,17.118000030517578,,,0.835,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-229141210,99.543493,64.551912,5.379,B,2.4832,1.0855,1.0014,17.756000518798828,16.636999130249023,12.664999961853027,9.197999954223633,1.119,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-17265289,242.711579,43.607433,5.379,B,2.4058,0.9766,1.1636,18.569000244140625,17.514999389648438,,,1.054,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241183294,114.931486,44.423657,5.379,B,2.6449,1.0962,0.8236,18.586000442504883,17.270999908447266,,,1.315,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213299005,151.625994,64.359906,5.379,B,2.7704,1.0754,0.7273,18.030000686645508,16.45800018310547,12.73900032043457,9.013999938964844,1.572,AllWISE,,,,,,,22.834999084472656,23.011999130249023,22.10700035095215,21.663999557495117,21.138999938964844,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-235628388,254.496007,13.498867,5.379,B,2.7927,1.0118,0.7362,17.613000869750977,16.802000045776367,12.399999618530272,9.109999656677246,0.811,AllWISE,,,,,,,25.246000289916992,23.593000411987305,22.81800079345703,21.554000854492188,22.35700035095215,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-209327105,125.569311,52.59267,5.378,B,2.7774,1.0721,0.7658,18.003000259399414,16.847000122070312,,,1.156,CatWISE2020,,,,,,,24.31399917602539,23.804000854492188,22.21299934387207,22.5,21.691999435424805,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-256141090,264.213601,26.247417,5.378,B,2.4693,1.1051,0.8489,18.520999908447266,17.339000701904297,,,1.182,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-111713002,29.833168,31.926787,5.377,B,2.6193,1.2513,0.8526,17.641000747680664,16.631999969482422,12.595000267028809,8.949000358581543,1.009,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241344519,13.988228,20.723202,5.377,B,2.783,0.9466,0.7133,17.785999298095703,16.874000549316406,12.741999626159668,9.288999557495115,0.912,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-206810226,48.504286,1.906725,5.377,B,2.7352,1.2151,0.7519,17.898000717163086,16.724000930786133,12.625,9.031999588012695,1.174,AllWISE,0.9317,2.387399911880493,-1.451,-3.233,20.54825782775879,0.0,21.87700080871582,20.961000442504883,20.40399932861328,20.305999755859375,20.097000122070312,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-226281178,278.714502,52.364712,5.377,B,2.3621,1.0365,1.0992,18.367000579833984,17.113000869750977,,,1.254,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-223773085,324.36026,3.89721,5.376,B,2.5607,1.1961,0.9326,18.31800079345703,17.055999755859375,,,1.262,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250281397,70.810069,-1.724079,5.376,B,2.6354,1.1767,0.784,18.25200080871582,17.33099937438965,,,0.921,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
